bs,adj_bs_i_0,adj_bs_i_1,adj_bs_i_2,adj_bs_i_3,adj_bs_i_4,adj_bs_i_5,adj_bs_i_6
10623,7091,7785,3298,1740,7437,8479,3459
10631,7409,8063,5934,13245,7855,3141,5569
10678,5310,4290,6402,6396,8850,4693,7450
10679,1599,1007,159,4291,2450,9776,7767
10680,2913,9593,9782,10450,6202,7500,9581
10681,6502,6508,7275,6732,8382,4954,7256
10682,7763,1798,2532,4506,4555,7420,3774
10683,3773,6480,7834,3787,11494,6423,3682
10684,2717,9779,8371,1947,6295,4891,5772
10685,1695,265,1791,12210,2359,6910,5921
10686,7836,2380,12813,6533,8842,2378,5933
10687,10447,10088,5445,7769,11278,7779,5939
10691,6752,9473,9476,397,1801,401,7740
10694,11870,7657,8972,11597,2526,4551,3106
10695,9474,7935,12951,12121,5137,6415,7018
10712,10099,5308,1465,10098,5521,10495,1498
10714,157,10794,7673,7635,10561,5012,7511
10715,4812,4572,10622,5152,12350,9739,5466
10717,6809,11083,828,8339,7556,4579,9963
10740,2373,7557,3183,9911,1294,7309,6363
10751,9740,4888,5307,6123,8957,7552,6047
10757,7256,4954,2451,2911,6508,6502,7149
10764,7454,1792,9595,8938,7079,7816,6910
10776,11025,603,3767,3681,7645,5258,4550
10783,9581,7310,9593,7314,1014,8924,4177
10784,481,2871,6064,2541,7692,7173,3424
10787,7029,6359,7015,2786,11174,11369,11455
10794,1946,6908,6576,4176,7503,9487,9777
10800,2912,13091,5906,4694,6487,6332,7707
10801,7111,8601,3788,6331,7340,11248,4242
10802,6886,11586,4239,3756,1323,8207,8480
10806,5212,2381,8943,12125,5710,7229,6478
10810,162,7038,10450,11536,9775,1014,6373
10811,7180,6491,12360,9963,3489,8135,151
10825,13015,1483,3149,4283,834,1487,13018
10829,7407,826,9493,6957,8337,10794,155
10830,9493,6957,7407,155,2910,8337,2715
10831,11680,832,154,10794,9151,7757,9058
10833,13245,5934,7855,7345,5569,5155,8063
10834,8338,159,1007,1295,3869,7767,9752
10835,4433,6206,3148,5616,3723,4823,1610
10836,7260,2348,4450,7513,6461,228,1047
10837,12628,2735,7174,7668,7825,2642,7471
10860,1798,7357,7763,4506,4555,5736,2531
10867,8764,6053,3790,5546,7573,2203,609
10868,286,2521,11231,2830,2370,10867,6879
10869,7685,8439,4195,7336,7068,6751,6281
10870,8225,7034,10619,9090,1877,1880,9109
10871,2144,7331,11248,8748,11233,8601,11037
10872,7785,8479,7091,7344,7784,1740,5348
10873,5084,1878,3456,600,9206,2311,4400
10874,5168,3255,5746,6078,7316,7771,6092
10875,5702,7068,10395,6751,9533,5925,4195
10876,5217,3458,9382,8236,9113,7101,9342
10877,1883,10578,6572,7113,6880,2710,6902
10878,605,11854,3715,3110,6477,8512,13119
10887,1016,10308,1773,7854,7823,5591,12738
10889,8065,9339,10869,6389,2999,2792,10687
10953,13073,10560,7706,8330,7671,10428,8064
10954,5290,5353,11044,3683,7584,9596,10717
10955,7149,7389,8850,6508,7256,6396,6502
10956,1011,7606,3523,9775,7038,8907,6373
10957,9595,1792,7391,6910,7079,6221,265
10958,8931,2586,7808,8064,7041,1948,6192
10959,764,11932,263,3366,6868,4323,10426
10962,10566,3206,9074,6466,4556,1306,2382
10964,7613,11505,5518,3101,7026,5884,8014
10965,6639,3106,405,9467,11597,4077,11493
10968,6960,1086,10314,6226,6750,2831,2523
10970,1472,3182,4719,2790,277,7996,8999
11011,7039,9773,3349,3232,6442,7824,2717
11012,8861,8924,763,13084,4177,6374,10810
11025,6194,7025,7226,7742,1960,10612,3139
11028,11644,4809,10873,12526,8529,5149,9208
11030,5599,3419,5080,11282,4993,3422,2862
11032,1985,7668,2642,7825,7174,7049,7420
11033,1089,3299,4236,6272,7092,7492,8770
11037,5362,261,614,5296,6220,9111,8227
11044,5502,13014,205,7045,3893,3362,1603
11045,225,2469,6843,1050,2038,11152,6976
11051,4554,5517,9524,9522,10407,4850,8720
11064,3789,6773,409,2140,1797,4504,7665
11071,2375,5202,285,3613,10607,8497,4870
11072,12797,2825,2681,597,10306,3754,10548
11073,13036,251,5525,513,5071,4593,7733
11074,7092,5345,6272,7269,6897,4236,2367
11083,8828,12720,4913,5434,5433,3253,2970
11111,1292,7152,7778,2532,11454,3415,4322
11112,6909,6527,10806,1948,6192,7808,13246
11113,412,6480,3774,7834,3682,5736,7763
11114,5890,7165,7807,5575,10256,1692,1064
11115,6509,10515,9782,7314,9593,2912,7310
11116,4176,6908,7397,1946,6576,6413,9487
11117,8050,2713,6783,8874,12765,1510,11321
11127,9751,1468,9153,4424,1470,9058,2447
11129,10616,11073,2883,3719,4887,55,56
11130,10561,5012,7377,4577,10787,8341,11416
11152,3299,1335,9391,11011,12734,7475,1089
11161,2348,7414,7260,8466,2471,4450,228
11163,7270,266,9999,11369,6736,2702,11174
11167,11536,9780,1018,6191,7606,7403,10450
11174,4399,6721,2707,9484,3457,6595,8234
11181,7206,7274,1008,9786,4818,7742,7226
11198,11025,5548,8229,6788,6335,6498,1453
11200,9090,5567,51,5600,1877,8225,7436
11201,9485,5140,6715,3746,6719,6580,9548
11210,8822,6873,7215,1012,9317,2793,3000
11211,9913,10870,11943,9921,9324,9915,8065
11230,10266,10463,1070,10259,5814,10254,5921
11231,1949,3140,6295,7817,2449,8371,9779
11232,6924,163,7687,9778,7134,7728,9783
11233,6224,8864,2361,13106,12230,6330,6913
11248,10098,1465,5521,6416,5308,2304,6187
11250,3927,3928,8993,10032,10311,11866,9060
11269,4237,10065,2683,10868,12931,1775,1785
11278,4076,2522,9060,5752,10311,5971,3928
11282,9491,8333,7741,7745,7300,8675,8332
11284,7122,8934,1010,164,2450,8925,3344
11292,8525,3763,12674,12535,7017,2831,3765
11294,7964,7604,4876,408,7093,12123,6700
11318,2456,7313,6603,7824,8379,11713,9591
11319,4161,4810,5299,8957,11668,4888,9740
11320,6487,6332,6629,13147,3134,6190,2911
11321,1302,11500,6992,5915,3322,5548,2153
11331,11074,4888,7384,7677,6807,8340,828
11352,7309,6609,7387,6549,7677,6363,5196
11358,288,4059,6724,7866,7090,4280,4238
11369,5569,4608,5155,6762,6610,7855,4432
11381,6996,786,11992,5359,1307,4997,7624
11382,7792,6414,10472,3953,12554,3110,5083
11383,1058,5750,11771,5392,1056,1780,1686
11384,5546,6053,11248,7426,6652,1770,8764
11390,3603,7647,6291,13112,6146,292,2684
11410,9591,8379,6603,7824,11331,11713,6733
11411,7766,1694,6913,10964,9562,11369,10269
11412,6027,11037,6322,6000,9481,7450,3683
11413,1023,7770,1945,7688,8374,282,10801
11414,5909,6981,10860,7768,7228,7809,12659
11415,6463,6321,10264,8477,10445,5937,10258
11416,11369,1065,9562,6869,3751,2362,7584
11417,4818,5932,7206,4580,4872,7519,1008
11419,9448,789,7018,7168,3769,2526,9447
11422,479,3099,2152,777,7672,2155,6361
11439,7097,5357,407,4876,4078,7093,6062
11453,8334,961,6727,7278,1052,8335,7014
11454,6801,8676,8675,1317,7300,10094,7547
11455,9176,9189,7802,8451,10514,8857,4289
11468,408,7551,7964,4876,9072,9937,7093
11493,10085,4811,61,8931,8134,10620,5300
11494,7454,1011,3523,9775,11536,7038,1018
11497,8796,4077,399,5291,1450,6639,7461
11498,7460,5518,11505,3100,5884,7026,8014
11500,1308,2872,7169,7230,6891,2536,7672
11505,4974,12120,4326,4603,10015,9431,1461
11536,1057,8090,6476,513,254,5071,5525
11543,535,1325,7114,3223,5979,1880,9731
11544,8233,6722,7326,7670,7235,13122,12158
11562,9774,6605,7135,1024,4585,8612,5154
11564,1307,11992,5924,7571,8583,6996,4271
11567,5703,12660,6489,7731,5136,6222,1690
11569,3334,2581,3229,1552,8132,8331,12048
11570,157,6345,12614,7377,7306,10787,7673
11571,64,69,7869,8105,6499,10093,6964
11586,7989,10275,11588,10547,1720,7560,6609
11587,262,6889,7664,7642,406,11030,8651
11588,1720,2373,10275,7640,9072,7387,11030
11596,5753,6693,604,260,8226,1358,7105
11597,5348,8479,1741,7784,7438,6258,4853
11604,3681,5258,3767,4550,603,7392,2832
11605,3154,6092,5746,7771,6900,5919,2701
11609,3603,13112,7577,6291,6146,292,8841
11644,4521,10519,7815,6413,7506,1970,4176
11648,11870,2525,7374,12122,4241,8972,11596
11651,4514,5585,1480,3462,11415,13005,2713
11668,280,3182,11567,8181,8650,1294,6362
11671,6889,406,5714,4078,439,5931,262
11674,2140,3789,6773,7220,7489,12964,8882
11679,5845,12036,3718,6047,6075,6123,6697
11680,2642,7174,1985,7474,7420,12628,7825
11687,9372,1739,7276,10871,2685,9523,8723
11688,7235,8233,6722,7623,12158,5798,8237
11713,1382,10560,7449,13073,59,7706,7735
11714,2872,3099,479,1308,7230,7615,2155
11718,10787,7377,10561,157,5012,4577,8341
11720,6810,6807,7177,153,10113,7185,6780
11739,6363,1294,7309,7948,9239,6145,5347
11743,4889,9157,7557,11074,6699,5011,8340
11748,7435,8439,7336,6751,4195,6281,7068
11749,3839,3838,4884,6243,3107,3975,13119
11769,7134,163,7535,9778,6924,7728,8944
11770,5312,10522,11713,1945,7592,7781,7821
11771,2870,3423,12135,2549,3097,1764,2541
11774,5011,4889,7001,8340,10511,2319,7685
11775,9021,6231,833,9886,276,7996,10546
11789,6705,10568,7318,3185,6608,3183,4057
11833,4971,2304,4604,5011,7699,5521,1498
11854,1774,11769,4916,13031,10420,8243,5574
11866,8330,10560,13073,7449,8064,7672,10428
11867,5906,2911,3137,7398,13091,6487,6533
11870,1762,5653,5737,6046,3198,6606,7232
11913,11352,771,8906,2587,7124,3362,5332
11914,156,2907,8873,6329,1677,6193,7802
11918,9984,10031,1082,4235,11468,10685,1505
11928,2147,11567,8054,3187,10282,791,8053
11932,4592,5393,7783,2033,5318,1048,10837
11942,8882,3461,12964,5770,5093,5519,7666
11943,9783,6924,7134,7688,7535,163,8372
11946,7192,6796,835,7028,8112,10091,2445
11992,1690,7218,5703,7634,2545,5938,12660
12004,12018,3211,6712,6710,6684,487,6611
12005,6579,5525,13036,5071,7492,251,513
12015,59,6333,6094,1793,7672,1382,5876
12016,5640,6581,6023,6401,5193,4600,10445
12017,8429,1688,5946,3740,238,3572,273
12018,7807,10256,7165,1064,5575,7500,5890
12019,1801,6793,9476,9473,6752,7369,400
12036,8333,7745,9491,7547,6500,7300,6726
12037,7226,7025,1022,3138,7240,6194,7467
12040,8333,6500,7742,9491,7300,6726,7547
12041,6846,1983,2643,3355,3565,1035,6630
12048,7107,7059,5958,2039,1336,5508,6281
12049,1324,1882,2312,12745,2313,7225,9736
12057,6903,6201,11161,3252,1677,2907,156
12082,3198,2537,484,5737,4973,3424,1762
12087,405,4551,9467,11294,2377,7461,11596
12096,9151,3134,1503,154,832,7409,1490
12097,1511,5376,10089,5833,12242,2582,9431
12120,2531,7357,3773,1798,4506,412,4555
12121,7584,10964,1694,6913,9562,11369,6869
12122,1295,8338,9752,7412,1007,159,7354
12123,1799,7594,9601,6692,6981,10451,5909
12124,11269,5519,10447,5093,8882,10088,7728
12125,8374,7592,1945,7993,7826,3493,2454
12134,7316,5919,6092,5746,5168,3254,6219
12135,958,62,3330,10631,836,9976,8935
12144,10427,4242,11033,10318,8600,413,12960
12157,7152,1292,7497,11453,4851,2532,8936
12158,4941,7366,6123,4944,7388,10088,9740
12159,6817,7040,11687,10522,5312,11680,6203
12163,264,3894,11775,4969,5576,9998,6464
12171,10837,5318,5393,7727,7069,4592,8342
12172,6258,7438,10691,8479,7645,3001,7785
12173,7091,7438,7344,8479,1740,3297,7785
12175,4925,12741,5547,1800,12004,10567,1760
12184,2370,2829,11230,2521,11198,7246,7427
12205,6414,7572,5083,3952,12699,10472,3110
12209,150,2714,2909,155,1475,9493,7408
12210,7037,4518,13200,152,2290,2320,10784
12230,7858,6188,5613,5835,4431,160,8188
12231,9189,2907,9176,156,8873,7604,7721
12238,10615,2882,824,4953,4159,6492,10621
12239,1743,8052,3188,293,3013,11586,2682
12242,283,12737,3000,5073,282,2793,2719
12250,7165,5575,1064,7500,1693,7740,5890
12251,1948,10806,6192,6909,7498,6527,7041
12273,9606,6981,10860,269,7594,5909,3893
12278,11163,9852,6761,10962,6290,1681,254
12287,4521,10518,7657,164,11680,6701,6816
12288,8938,5331,7079,5577,1792,7391,7455
12296,8057,11536,8062,10802,7125,165,7534
12297,7042,8055,9597,161,1025,7819,8057
12300,3155,3884,1055,10252,2535,9547,5796
12339,10519,9776,4291,1945,11713,8925,7692
12343,10308,5797,4059,7445,1016,5578,11200
12350,8379,11331,7582,6603,9591,7313,9773
12360,7474,7174,7420,3251,7669,7049,2642
12394,7993,3349,1019,2454,8374,6329,6193
12409,13157,5724,10681,1327,5749,255,10680
12410,6720,2554,1782,7102,7332,9206,600
12441,3681,6480,7358,3774,3772,11493,3773
12468,2380,7365,3192,12805,1797,1794,12694
12480,7197,6362,9909,279,9911,11567,8181
12482,8493,8725,2518,6986,11012,7854,1773
12486,8110,7913,7917,7868,7899,7876,7898
12494,2457,1600,5742,5773,6205,8058,3350
12506,4059,5797,5578,7824,7854,10308,11200
12512,9735,2310,5147,3110,11318,12004,3952
12526,1773,8493,7445,7846,10308,5591,7824
12530,5934,13245,5569,7411,5155,9975,7345
12535,1760,10567,480,1305,5547,7003,4925
12544,7802,8188,6188,4585,4177,160,2913
12550,10680,6429,3360,1327,5925,5330,8757
12554,8379,7825,6733,8372,7582,9591,4815
12578,8066,10876,1313,2151,7171,485,1456
12579,7016,6494,9419,6585,3013,9544,293
12599,8809,5074,3294,3756,5349,6392,2684
12600,6724,288,7562,4279,7090,12250,4237
12611,7903,7904,7933,7906,7937,5663,9234
12614,7913,7917,7899,7876,7848,7875,8110
12615,69,7639,6499,64,8105,6964,58
12628,7914,7878,7874,7952,7877,7883,7880
12640,7878,7952,7874,7914,9119,9737,7886
12651,7876,7899,7883,7869,7971,7906,7913
12652,7876,7899,7869,7913,7917,7883,7933
12659,7882,7880,7883,7914,7874,7906,7878
12660,7874,7875,7914,7952,7878,7883,7880
12662,7882,7878,7883,7906,7914,7874,7876
12663,7882,7878,7883,7906,7914,7874,7876
12674,7882,7883,7878,7906,7876,7914,7874
12678,7916,7949,9119,7952,7875,9737,7880
12681,9468,785,8549,9475,6694,5137,12120
12683,7928,5877,7921,11913,8110,7848,1606
12688,7869,7877,7913,7917,7848,7876,8110
12694,3892,9563,1603,3361,2728,13014,10830
12699,7868,7937,7906,7904,7933,7940,10877
12703,7868,7904,5663,9234,7933,7937,1315
12704,7933,7904,7886,7883,7882,7868,7878
12710,5844,9521,5946,7740,2355,4450,9513
12712,785,7898,8549,6390,9468,6694,9475
12720,2726,2640,12175,4697,7945,7946,6493
12721,7939,7930,5501,5377,12175,5156,11417
12724,7917,7869,7848,7901,8110,7877,7933
12727,7874,7880,7875,7952,7878,7886,7882
12731,7949,9119,7887,9737,54,7875,7952
12732,7914,7869,7848,7901,8110,7877,7933
12734,3742,3255,7315,10679,11866,10712,4451
12736,7922,11913,3195,2862,7928,7899,1606
12737,7922,3195,2862,11913,7928,7899,1606
12738,6147,6390,4551,2377,7757,8972,11596
12741,7899,5877,11913,7922,1606,8110,5694
12742,5501,7939,7913,12175,5377,5624,11417
12745,7946,7945,4697,7912,5379,3352,6493
12747,7908,7868,7904,7918,7906,7869,7914
12755,7375,9474,12120,5137,7018,789,12951
12760,7940,10877,7904,3232,7868,4910,7906
12765,7913,7931,5501,12175,5377,5624,5156
12766,7939,12480,10877,3232,10526,1608,4910
12772,7946,7933,4697,7912,6493,5379,3352
12778,7946,7933,4697,7912,6493,5379,3352
12797,9239,6145,8443,6548,8091,6778,6360
12798,7917,9119,9737,7887,54,7875,7952
12805,7875,7880,7874,7916,7887,9119,7917
12813,8650,2792,8181,11567,6362,7446,7664
12841,7551,408,9937,6700,7605,11604,12122
12881,6871,6359,2783,7029,7015,7396,6632
12899,7876,7877,9737,7901,7874,7916,7880
12920,7640,10546,2683,5929,11587,4604,4236
12931,2454,3349,7827,1019,3493,8374,7771
12939,1752,11282,3420,3688,6706,11051,5354
12948,2789,3181,276,12899,9886,7463,8999
12951,3765,6586,3301,6415,1745,12948,5137
12959,11500,5083,5884,4507,7460,7614,3695
12960,9980,3367,12651,1069,4698,4324,4198
12964,9592,4518,7307,5116,7312,4521,6396
12965,5139,11231,2551,6711,782,6244,783
12973,6783,1510,2713,7508,4572,11320,10000
12988,7805,1743,3188,293,3013,9405,6269
13005,3754,9942,8054,2147,11201,9391,7726
13006,8054,2147,3754,9942,7726,11201,9391
13014,7042,7820,9597,8057,7819,1025,161
13015,1749,7167,10875,11493,6479,3774,8610
13018,11536,7819,8062,10802,7125,165,9777
13027,2457,11914,4009,1030,3142,7850,1607
13031,774,5947,7070,10968,5332,11455,12660
13036,6872,4326,2363,12409,9885,12231,7002
13062,11284,8971,6950,6998,10569,6933,3423
13063,3348,10806,7125,165,7819,8058,9778
13073,7345,1015,7411,3721,13245,5934,7857
13084,8330,7707,3977,2586,4884,7449,8931
13091,9339,6389,10869,10870,9913,2999,7446
13106,1313,7862,7171,2151,10876,485,8067
13110,3695,1765,7171,1313,8067,2151,6337
13112,1057,6476,7619,254,6290,10962,5071
13119,6145,8443,9239,6117,7949,6360,6548
13122,12005,5978,3954,4274,7321,4656,2875
13146,8609,1291,10874,1747,4504,6296,4923
13147,1750,10610,6245,1293,4923,11382,3137
13148,7639,64,10093,7873,69,2445,10091
13150,7848,7914,7918,7869,7901,7899,7930
13151,9416,2372,2367,2828,4853,11210,10607
13154,835,3339,2445,7028,7731,10093,6796
13157,3334,2581,3229,7635,1552,57,8331
13163,4404,65,10017,13073,6490,6344,5466
13200,5300,61,10085,4810,10620,6912,7606
13245,3488,151,9963,12350,7180,6491,8339
13246,8650,11567,6362,7964,7664,280,3182
13251,4177,2913,7859,6534,8907,4584,12881
